order_id,customer_id,product_id,quantity,price,order_date
25277,5246,995,10,309.210000000000000000,2024-07-17
25278,6699,881,4,337.000000000000000000,2024-12-07
25279,7149,880,10,369.160000000000000000,2023-12-21
25280,2241,124,18,422.180000000000000000,2024-12-02
25281,796,936,17,408.150000000000000000,2024-11-30
25282,7974,627,7,336.630000000000000000,2023-01-17
25283,3059,268,19,311.020000000000000000,2024-12-09
25284,8769,124,14,212.000000000000000000,2024-08-03
25285,3145,486,9,399.970000000000000000,2023-06-15
25286,6235,889,3,359.620000000000000000,2024-06-18
25287,6501,564,12,164.530000000000000000,2024-08-10
25288,9995,296,14,347.420000000000000000,2023-11-17
25289,4813,581,6,466.340000000000000000,2023-03-18
25290,7048,505,20,172.780000000000000000,2023-05-23
25291,2302,369,13,250.100000000000000000,2023-10-31
25292,5202,353,15,117.500000000000000000,2023-02-17
25293,3917,578,4,238.970000000000000000,2023-07-14
25294,9806,524,2,444.660000000000000000,2024-12-24
25295,3631,758,16,483.860000000000000000,2024-07-21
25296,2609,652,4,155.330000000000000000,2024-05-14
25297,7332,805,6,344.720000000000000000,2023-09-23
25298,226,785,5,322.550000000000000000,2023-08-23
25299,6796,655,9,442.330000000000000000,2024-12-21
25300,556,762,5,142.790000000000000000,2024-01-12
25301,6644,949,5,225.190000000000000000,2023-12-17
25302,7824,401,5,396.660000000000000000,2023-04-21
25303,6006,208,6,319.080000000000000000,2024-03-15
25304,165,244,6,304.730000000000000000,2024-12-02
25305,6679,237,11,410.370000000000000000,2023-09-04
25306,4080,352,1,151.380000000000000000,2023-06-02
25307,4798,303,14,267.620000000000000000,2023-06-15
25308,7256,607,11,176.760000000000000000,2024-03-18
25309,4766,983,10,132.240000000000000000,2023-04-06
25310,9047,589,12,411.670000000000000000,2023-12-18
25311,513,802,12,282.370000000000000000,2023-06-13
25312,375,412,16,240.370000000000000000,2023-01-27
25313,97,428,2,204.200000000000000000,2024-08-01
25314,2543,635,15,70.780000000000000000,2023-12-10
25315,7450,333,18,257.670000000000000000,2023-11-23
25316,2295,328,12,430.600000000000000000,2024-01-28
25317,2581,389,12,395.020000000000000000,2023-08-11
25318,3995,486,2,154.320000000000000000,2024-06-23
25319,5637,46,2,128.640000000000000000,2023-09-05
25320,5815,972,11,128.140000000000000000,2023-12-21
25321,617,686,7,326.650000000000000000,2024-12-04
25322,3501,468,11,291.950000000000000000,2023-08-03
25323,9549,930,9,496.940000000000000000,2024-11-02
25324,3311,284,1,468.710000000000000000,2023-07-16
25325,5232,184,20,210.250000000000000000,2023-10-13
25326,283,830,4,76.640000000000000000,2024-06-02
25327,5730,194,13,366.960000000000000000,2024-01-27
25328,7504,192,20,335.850000000000000000,2023-07-26
25329,9119,455,4,185.830000000000000000,2024-05-15
25330,5117,295,10,422.730000000000000000,2024-07-10
25331,2583,530,18,441.630000000000000000,2024-06-08
25332,1456,117,5,310.010000000000000000,2023-02-13
25333,9928,592,10,128.350000000000000000,2024-07-28
25334,4855,545,7,225.390000000000000000,2023-09-04
25335,7264,837,12,387.210000000000000000,2024-01-28
25336,1377,423,20,203.000000000000000000,2023-03-17
25337,3644,688,16,354.480000000000000000,2023-01-15
25338,5181,537,6,117.700000000000000000,2024-05-28
25339,713,176,8,236.960000000000000000,2023-09-26
25340,1421,479,19,272.460000000000000000,2023-07-18
25341,5734,181,2,179.450000000000000000,2024-03-23
25342,9752,228,16,287.860000000000000000,2023-10-10
25343,181,671,12,333.780000000000000000,2024-03-30
25344,4005,84,18,435.360000000000000000,2024-08-15
25345,5341,936,14,481.410000000000000000,2023-07-30
25346,152,485,1,114.480000000000000000,2023-07-23
25347,5151,358,2,191.580000000000000000,2023-12-09
25348,112,27,2,433.370000000000000000,2024-04-14
25349,1685,165,6,165.880000000000000000,2023-09-22
25350,8998,309,7,455.830000000000000000,2024-05-24
25351,8069,307,3,464.460000000000000000,2023-01-23
25352,6287,665,19,133.390000000000000000,2024-06-27
25353,4826,506,12,145.100000000000000000,2024-10-19
25354,4181,938,5,190.270000000000000000,2024-01-02
25355,6444,32,11,405.420000000000000000,2024-10-26
25356,4754,188,9,179.080000000000000000,2024-05-05
25357,3148,301,11,396.380000000000000000,2024-02-24
25358,8030,804,4,54.220000000000000000,2023-07-16
25359,8815,158,15,180.870000000000000000,2023-05-07
25360,9493,405,17,215.140000000000000000,2023-01-27
25361,6664,224,2,405.150000000000000000,2023-01-11
25362,5500,680,6,150.500000000000000000,2023-10-20
25363,5520,836,2,419.430000000000000000,2024-01-02
25364,8891,159,20,289.910000000000000000,2024-05-18
25365,5665,125,1,131.350000000000000000,2024-09-20
25366,492,323,8,477.340000000000000000,2023-08-05
25367,2197,370,11,338.280000000000000000,2024-07-13
25368,6010,115,14,158.540000000000000000,2024-06-04
25369,2973,732,3,451.060000000000000000,2024-01-12
25370,4792,254,13,406.980000000000000000,2024-06-30
25371,1610,941,17,75.790000000000000000,2024-01-03
25372,6714,752,7,188.940000000000000000,2024-01-26
25373,7590,500,5,291.060000000000000000,2024-01-13
25374,9068,448,12,273.960000000000000000,2024-11-29
25375,8833,450,17,297.870000000000000000,2024-10-19
25376,1718,449,16,279.850000000000000000,2024-12-17
25377,3457,854,13,283.830000000000000000,2023-02-18
25378,7702,514,17,490.690000000000000000,2023-11-19
25379,1064,174,8,388.110000000000000000,2024-09-29
25380,8345,109,4,101.920000000000000000,2024-03-04
25381,6838,758,10,369.970000000000000000,2024-07-26
25382,1108,569,4,148.900000000000000000,2023-09-11
25383,4325,335,9,139.570000000000000000,2024-07-08
25384,4994,755,3,238.480000000000000000,2023-12-01
25385,1472,685,4,371.140000000000000000,2024-09-16
25386,185,857,18,274.670000000000000000,2023-09-05
25387,1843,18,20,51.570000000000000000,2024-12-06
25388,2714,84,14,124.430000000000000000,2023-08-08
25389,8270,438,19,161.790000000000000000,2023-12-17
25390,5820,264,15,309.280000000000000000,2024-05-03
25391,3591,263,3,211.600000000000000000,2024-08-02
25392,6689,663,15,328.480000000000000000,2023-11-12
25393,1394,159,18,117.690000000000000000,2024-07-07
25394,4249,379,20,86.890000000000000000,2023-10-14
25395,7737,690,13,159.320000000000000000,2024-11-21
25396,8774,646,6,312.300000000000000000,2024-09-05
25397,3249,565,13,132.410000000000000000,2023-12-12
25398,8831,10,13,425.980000000000000000,2024-03-08
25399,2910,337,7,376.770000000000000000,2024-09-24
25400,2359,201,2,331.350000000000000000,2023-04-06
25401,1612,922,2,225.760000000000000000,2023-01-09
25402,5559,21,19,183.590000000000000000,2024-03-12
25403,4630,422,19,431.260000000000000000,2023-09-29
25404,8173,518,16,111.480000000000000000,2023-09-22
25405,7183,275,15,381.910000000000000000,2024-08-23
25406,827,183,17,159.040000000000000000,2023-10-04
25407,3560,166,8,86.550000000000000000,2023-03-13
25408,9976,557,13,453.880000000000000000,2024-04-24
25409,2357,537,12,130.970000000000000000,2024-11-10
25410,5092,434,7,136.730000000000000000,2024-03-15
25411,9584,168,16,254.360000000000000000,2023-09-05
25412,5819,568,10,146.490000000000000000,2024-08-12
25413,2454,603,14,51.210000000000000000,2023-04-10
25414,2795,403,11,326.130000000000000000,2023-06-21
25415,6064,749,11,261.450000000000000000,2024-06-16
25416,8547,7,13,279.340000000000000000,2023-04-29
25417,7612,770,18,156.500000000000000000,2024-03-31
25418,7503,736,13,85.480000000000000000,2024-09-23
25419,3961,574,4,383.570000000000000000,2023-04-14
25420,7233,755,14,362.320000000000000000,2024-03-30
25421,3125,263,10,352.980000000000000000,2024-01-05
25422,4396,419,19,348.190000000000000000,2024-02-04
25423,2291,338,5,356.940000000000000000,2024-08-11
25424,2367,491,14,466.050000000000000000,2023-02-07
25425,1740,172,13,48.910000000000000000,2023-04-01
25426,9789,601,10,128.650000000000000000,2023-11-15
25427,1964,246,2,488.000000000000000000,2024-05-16
25428,1019,205,7,91.750000000000000000,2024-10-18
25429,328,613,16,181.990000000000000000,2023-04-17
25430,4884,422,16,222.890000000000000000,2024-04-17
25431,6362,1000,16,457.270000000000000000,2023-01-19
25432,7921,989,7,203.160000000000000000,2024-02-03
25433,7535,703,12,113.880000000000000000,2024-10-28
25434,9472,305,7,383.240000000000000000,2023-09-26
25435,5019,363,14,143.540000000000000000,2023-01-02
25436,8785,517,14,277.160000000000000000,2023-11-15
25437,7118,465,7,330.750000000000000000,2023-06-22
25438,6577,470,16,233.010000000000000000,2024-11-14
25439,3432,967,17,83.440000000000000000,2023-06-28
25440,8970,717,14,89.590000000000000000,2024-06-20
25441,9390,913,1,304.130000000000000000,2023-02-07
25442,5364,170,12,99.670000000000000000,2024-08-29
25443,848,268,17,326.600000000000000000,2023-12-09
25444,9340,169,19,396.980000000000000000,2023-07-26
25445,4493,304,2,452.530000000000000000,2024-01-19
25446,1585,689,5,160.600000000000000000,2023-12-18
25447,4705,462,8,335.780000000000000000,2023-04-05
25448,3149,36,16,259.680000000000000000,2024-09-22
25449,5936,892,20,138.470000000000000000,2024-05-17
25450,3904,51,7,203.140000000000000000,2023-09-01
25451,2551,187,5,197.790000000000000000,2023-06-23
25452,4496,521,17,268.040000000000000000,2023-10-09
25453,2150,958,13,112.530000000000000000,2024-06-05
25454,1340,250,10,65.010000000000000000,2024-04-01
25455,4366,849,7,133.140000000000000000,2023-11-05
25456,3468,921,20,59.570000000000000000,2024-02-25
25457,5092,496,18,342.570000000000000000,2023-01-07
25458,2331,638,16,93.980000000000000000,2023-01-06
25459,1239,705,8,164.740000000000000000,2023-07-07
25460,7181,511,10,125.870000000000000000,2024-07-25
25461,5561,149,11,317.580000000000000000,2023-03-13
25462,6314,574,4,364.930000000000000000,2023-07-03
25463,9255,200,19,314.820000000000000000,2024-07-13
25464,1976,358,17,61.380000000000000000,2023-12-24
25465,7740,186,14,118.620000000000000000,2023-07-09
25466,7446,455,20,115.970000000000000000,2024-12-14
25467,5624,779,16,264.450000000000000000,2024-12-12
25468,5226,867,18,336.770000000000000000,2024-08-30
25469,3603,28,10,318.030000000000000000,2023-09-15
25470,5221,487,19,115.910000000000000000,2023-06-23
25471,6047,10,1,214.310000000000000000,2023-03-01
25472,4732,292,11,493.670000000000000000,2023-10-05
25473,398,644,5,71.180000000000000000,2024-03-13
25474,9417,246,16,229.370000000000000000,2024-08-24
25475,6868,835,17,349.010000000000000000,2024-05-08
25476,2443,563,9,378.860000000000000000,2023-10-03
25477,8344,394,15,321.400000000000000000,2024-09-13
25478,2493,235,15,144.490000000000000000,2023-01-01
25479,9718,748,1,285.560000000000000000,2023-12-11
25480,3272,749,5,293.830000000000000000,2023-04-22
25481,6566,648,19,368.720000000000000000,2024-08-15
25482,2744,282,18,104.340000000000000000,2024-10-08
25483,4211,608,15,253.910000000000000000,2023-10-18
25484,9078,203,12,432.790000000000000000,2024-04-24
25485,5032,748,7,123.370000000000000000,2023-07-06
25486,1470,163,9,371.350000000000000000,2024-12-19
25487,467,740,15,92.080000000000000000,2024-09-18
25488,8027,55,4,171.160000000000000000,2024-07-05
25489,6898,780,2,288.220000000000000000,2023-01-03
25490,3840,552,8,472.210000000000000000,2024-11-06
25491,5501,892,6,137.240000000000000000,2024-06-02
25492,8528,17,2,144.980000000000000000,2024-11-15
25493,4768,722,15,394.580000000000000000,2023-12-04
25494,3128,49,17,52.420000000000000000,2023-04-21
25495,2953,238,5,394.110000000000000000,2023-10-22
25496,6505,286,5,159.840000000000000000,2023-06-08
25497,6958,729,12,299.800000000000000000,2023-12-05
25498,2108,475,6,137.640000000000000000,2024-11-23
25499,7602,586,5,379.660000000000000000,2024-03-01
25500,6346,459,6,443.550000000000000000,2023-10-06
25501,4493,221,2,443.770000000000000000,2023-10-09
25502,8909,296,11,174.230000000000000000,2023-05-30
25503,9997,571,11,467.940000000000000000,2024-09-08
25504,7994,208,11,350.410000000000000000,2023-11-08
25505,6541,458,12,62.230000000000000000,2023-05-22
25506,8232,343,19,225.000000000000000000,2023-02-11
25507,8518,333,2,492.250000000000000000,2023-05-13
25508,61,1000,11,55.710000000000000000,2023-06-23
25509,5697,947,12,305.110000000000000000,2024-05-14
25510,9120,651,8,379.840000000000000000,2023-12-04
25511,2323,120,1,118.000000000000000000,2024-12-03
25512,4741,877,8,424.890000000000000000,2023-09-24
25513,9450,305,11,197.520000000000000000,2024-10-12
25514,181,307,9,151.680000000000000000,2024-05-04
25515,1042,997,19,323.660000000000000000,2024-05-31
25516,484,858,20,87.500000000000000000,2024-10-03
25517,6610,331,17,442.350000000000000000,2024-06-20
25518,5906,462,4,72.920000000000000000,2024-02-14
25519,8732,350,13,279.150000000000000000,2024-04-09
25520,6957,972,18,162.120000000000000000,2023-05-10
25521,2131,584,1,448.210000000000000000,2024-02-01
25522,2747,118,1,142.740000000000000000,2023-07-20
25523,8421,369,9,61.010000000000000000,2023-01-09
25524,5041,300,16,57.690000000000000000,2024-12-12
25525,797,120,8,422.980000000000000000,2023-11-20
25526,3541,747,13,433.620000000000000000,2024-07-26
25527,2775,990,19,126.310000000000000000,2024-07-31
25528,4372,393,3,454.550000000000000000,2023-12-12
25529,6280,940,11,356.450000000000000000,2023-10-12
25530,3129,649,19,205.910000000000000000,2023-11-09
25531,8669,535,14,207.980000000000000000,2023-12-01
25532,4934,960,2,124.990000000000000000,2024-04-05
25533,3924,222,6,330.540000000000000000,2023-07-29
25534,8805,630,12,65.510000000000000000,2023-06-23
25535,3203,712,19,311.400000000000000000,2023-10-16
25536,8215,90,20,291.990000000000000000,2024-12-07
25537,2650,461,16,176.620000000000000000,2023-05-30
25538,7518,69,11,286.130000000000000000,2023-12-12
