order_id,customer_id,product_id,quantity,price,order_date
273,6340,15,19,237,2023-11-17
274,7495,267,1,246,2023-04-05
275,8382,976,20,256,24/07/2023
276,7036,578,15,175,21/12/2024
277,3499,115,2,98,2023-11-17
278,5279,106,11,335,31/10/2024
279,8319,308,18,440,2024-11-20
280,3558,622,9,74,17/07/2024
281,35,109,10,194,2024-04-30
282,3605,541,11,-93,20/05/2023
283,9200,258,19,387,2023-03-30
284,9510,203,20,465,26/03/2024
285,6598,425,8,472,2023-08-29
286,665,221,10,368,15/06/2023
287,7194,21,12,341,2023-06-30
288,5190,552,13,263,2024-05-23
289,9551,687,14,481,23/05/2023
290,8910,237,20,338,16/11/2024
291,108,394,13,401,12/06/2023
292,5472,821,1,284,2024-01-04
293,1084,225,7,241,03/11/2023
294,1624,941,18,489,2024-11-05
295,9172,751,9,298,25/08/2023
296,4546,574,6,300,2023-01-06
297,1822,826,,457,14/02/2024
298,1435,181,2,362,23/10/2023
299,5877,482,14,405,2023-07-13
300,1812,36,4,286,16/10/2024
301,2821,277,1,259,17/02/2023
302,788,550,13,365,28/10/2024
303,5475,426,6,127,27/02/2024
304,938,477,14,291,2023-05-26
305,74,742,11,306,28/06/2023
306,3086,20,9,78,03/10/2024
307,2645,496,8,243,2023-04-17
308,1301,323,11,399,24/01/2023
309,7008,406,5,215,2023-04-13
310,1284,221,5,234,04/12/2023
311,3067,764,11,379,2023-10-02
312,6542,178,14,111,09/03/2023
313,107,749,14,141,2023-10-09
314,6140,550,18,225,2024-11-12
315,8863,653,17,449,08/03/2024
316,4887,945,13,337,2023-09-20
317,3788,478,5,215,2024-01-13
318,53,456,10,416,10/04/2023
319,7349,87,7,351,02/01/2023
320,5278,561,3,464,2024-10-29
321,3819,963,18,257,22/11/2023
322,7464,638,2,86,23/06/2024
323,7244,182,17,269,2023-11-04
324,6967,719,2,82,13/09/2023
325,3083,619,19,67,22/11/2023
326,3483,378,12,84,13/07/2024
327,7548,386,4,201,2023-08-11
328,5717,711,17,58,2024-03-11
329,6937,910,2,419,14/09/2023
330,4105,557,13,210,2024-07-16
331,949,11,14,420,2024-11-29
332,9601,545,14,180,2024-01-15
333,7532,973,17,107,03/01/2023
334,907,214,8,167,08/11/2024
335,9462,963,17,278,05/10/2023
336,6704,198,5,426,2024-06-16
337,4630,36,5,173,03/08/2024
338,5202,758,8,243,06/05/2024
339,5347,697,12,467,16/05/2024
340,1217,553,11,316,2023-04-06
341,8961,865,14,238,2023-05-08
342,2522,380,14,385,09/12/2024
343,6620,194,19,448,2023-07-11
344,6572,128,4,159,2023-07-12
345,4099,107,2,-55,2023-05-05
346,9256,77,16,349,2024-10-08
347,6876,40,6,73,2024-01-12
348,5540,258,20,498,2023-08-09
349,1258,678,1,421,2024-10-06
350,1020,417,19,no aplica,07/03/2023
351,2816,992,4,179,2024-07-24
352,3690,61,1,57,2023-10-17
353,7367,896,5,61,2023-06-14
354,6828,687,4,184,2024-10-09
355,7791,451,16,411,19/04/2023
356,1010,399,6,189,2024-02-27
357,5252,279,8,166,2024-01-01
358,9486,854,16,484,2023-12-12
359,9762,376,16,211,26/08/2023
360,751,344,13,209,2023-09-16
361,3724,733,17,58,2024-02-02
362,5136,37,5,129,2024-11-15
363,9897,144,2,85,26/05/2024
364,8188,373,5,249,2023-01-20
365,9914,465,3,451,2024-12-17
366,7070,420,7,57,31/10/2023
367,4183,639,7,278,30/12/2023
368,6695,338,17,70,02/06/2023
369,7032,451,14,414,2023-04-05
370,8359,436,3,265,20/06/2024
371,6447,899,7,283,29/01/2024
372,7597,188,2,426,2024-02-20
373,7380,880,12,110,2024-06-05
374,9706,594,16,82,2024-09-27
375,2425,652,,125,2023-02-24
376,7448,896,5,no aplica,27/12/2023
377,8993,587,,264,2024-08-01
378,9160,820,18,88,22/08/2024
379,6637,894,17,69,07/06/2024
380,8800,51,16,429,2023-06-30
381,7747,524,8,460,25/12/2024
382,5966,107,17,220,2023-11-20
383,2038,489,20,88,18/11/2023
384,9479,249,5,116,01/12/2023
385,3933,549,9,479,2023-03-02
386,287,208,8,82,16/01/2023
387,3687,350,5,283,20/04/2023
388,7642,281,2,498,01/02/2023
389,9141,731,15,307,28/06/2024
390,1924,276,10,419,10/03/2024
391,4199,513,12,445,14/11/2024
392,9790,836,20,425,2024-09-11
393,5654,938,1,416,25/10/2023
394,4067,888,10,67,12/02/2024
395,8537,28,2,341,2024-10-10
396,2518,220,13,427,07/08/2023
397,6150,662,1,199,2023-03-20
398,2234,798,,322,02/09/2023
399,6510,519,6,301,01/12/2023
400,9191,86,12,98,2024-02-22
401,450,606,2,no aplica,2023-08-17
402,6386,491,8,447,05/07/2024
403,2663,852,8,289,13/02/2023
404,7209,446,3,240,2024-06-02
405,1143,772,12,277,2023-09-13
406,3896,750,19,372,13/08/2023
407,4423,755,9,100,29/07/2024
408,7178,358,9,194,04/10/2024
409,9775,795,6,205,21/07/2023
410,458,167,10,187,04/08/2023
411,1509,734,16,134,16/06/2024
412,3988,517,20,309,2023-05-13
413,9163,861,12,438,2024-07-14
414,7656,142,17,77,2024-08-13
415,6792,450,2,297,2023-03-07
416,2732,212,1,141,2023-07-24
417,7825,376,19,154,05/07/2023
418,2269,114,7,51,12/09/2023
419,3459,950,2,163,2024-08-31
420,5921,348,9,115,2024-10-27
421,705,355,14,120,2024-03-09
422,1339,143,6,200,19/12/2024
423,4260,780,3,455,2023-07-17
424,5596,456,9,162,2023-05-01
425,8003,530,4,341,2024-04-27
426,3938,378,16,489,23/07/2023
427,4848,839,20,215,2024-02-28
428,3104,712,2,254,24/06/2023
429,7387,392,1,82,20/02/2024
430,8394,321,,421,2023-10-02
431,4606,943,3,253,2024-04-14
432,9955,747,13,-26,12/09/2023
433,5215,712,7,479,2023-06-12
434,794,308,,278,24/08/2024
435,7825,348,6,434,2024-07-01
436,1202,697,2,187,2023-12-08
437,9155,492,17,58,15/02/2023
438,7367,149,2,311,2024-07-10
439,4398,144,15,477,14/07/2024
440,6856,980,18,319,01/11/2023
441,4216,925,12,210,28/02/2023
442,265,264,12,90,2024-09-25
443,1865,529,9,327,26/04/2023
444,6559,476,16,458,18/02/2024
445,7696,802,10,269,2024-08-16
446,9619,266,9,430,22/01/2024
447,8083,41,4,276,2023-08-12
448,4082,685,15,354,2024-12-12
449,482,804,12,123,2023-02-18
450,4046,555,2,348,31/10/2024
451,7513,521,17,303,2024-12-10
452,1076,707,15,63,07/02/2023
453,2816,95,20,-76,2024-06-03
454,8859,693,17,384,2024-01-31
455,8400,735,19,412,2024-09-07
456,1446,248,9,468,2023-04-21
457,5940,218,18,282,08/02/2023
458,8326,437,6,291,2023-04-20
459,2169,690,18,173,23/04/2023
460,2687,778,16,310,2024-04-29
461,7427,226,8,180,2024-03-02
462,6420,209,12,181,28/06/2024
463,2653,779,14,137,19/03/2024
464,7345,232,3,155,2024-09-02
465,2845,228,11,101,2023-11-14
466,5045,74,1,404,13/04/2023
467,6306,859,20,386,08/02/2023
468,4378,498,4,54,2024-06-14
469,8138,826,7,471,09/09/2023
470,835,409,13,129,2023-12-24
471,2884,65,15,162,2023-08-01
472,1472,86,15,246,30/11/2023
473,4366,922,14,370,20/07/2023
474,3808,723,15,441,13/04/2024
475,2140,210,12,492,2023-04-14
476,4835,727,16,281,26/08/2024
477,2550,348,1,403,04/10/2023
478,6731,118,20,469,2024-03-29
479,3596,472,19,151,2024-09-04
480,638,565,20,183,11/08/2023
481,2937,218,13,265,20/07/2024
482,1051,803,1,98,2023-10-26
483,2880,438,3,124,07/10/2024
484,310,18,7,160,2023-03-14
485,3383,527,15,76,2023-02-10
486,6177,492,20,345,2024-04-13
487,287,591,5,209,20/04/2024
488,4457,361,19,338,10/04/2023
489,236,690,20,450,06/12/2024
490,922,589,7,79,17/06/2024
491,6423,140,5,116,29/05/2024
492,6064,303,11,495,2023-09-26
493,7741,50,5,233,2023-08-12
494,7883,252,15,282,2024-08-24
495,8420,373,7,341,30/06/2024
496,4477,435,12,193,2023-12-05
497,6025,9,3,235,2024-04-16
498,5843,739,18,327,2024-03-30
499,4889,605,15,406,05/02/2024
500,8509,311,8,87,03/08/2024
501,8458,587,20,403,2023-04-03
502,3020,250,9,72,06/03/2024
503,5988,384,12,248,2024-06-05
504,7079,22,5,197,2023-09-21
505,8545,22,,56,2023-11-06
506,6352,569,10,298,2023-07-09
507,7499,302,17,245,07/09/2023
508,700,346,8,363,06/09/2023
509,6923,717,13,284,21/10/2023
510,3327,1000,14,61,2024-12-30
511,9476,576,13,429,2023-11-10
512,8540,995,13,321,2023-03-12
513,5967,524,13,126,2024-02-28
514,2930,129,20,397,29/04/2023
515,1768,263,,389,28/12/2023
516,3239,201,10,313,2024-06-23
517,2542,734,6,318,2023-05-20
518,3536,671,16,203,2023-03-06
519,4293,994,4,295,25/10/2024
520,8804,504,2,133,2024-02-22
521,9553,975,11,247,2023-10-05
522,6553,733,2,442,18/11/2024
523,3218,473,19,280,2024-05-19
524,974,916,20,343,2024-05-14
525,1085,889,11,408,2023-06-06
526,4106,495,10,312,2023-07-03
527,5422,269,19,283,27/10/2023
528,962,247,2,102,27/09/2023
529,5928,701,17,441,2023-07-22
530,3333,343,3,383,2023-01-18
531,7850,384,4,81,14/04/2024
532,8725,534,14,no aplica,04/08/2024
533,7752,303,5,441,2023-07-15
534,5338,124,9,96,2023-03-13
535,6045,17,9,66,26/03/2023
536,2147,144,14,450,2023-08-07
537,3519,35,19,465,2023-05-01
538,4766,533,4,488,2023-06-11
539,6947,962,2,130,2023-04-09
540,4294,61,19,261,2024-03-28
541,831,591,7,98,03/06/2023
542,462,150,11,350,29/10/2023
543,8680,972,14,300,20/03/2023
544,8545,416,19,222,2023-03-20
545,8203,448,12,438,18/12/2024
546,8219,304,3,393,2024-11-24
547,1956,448,5,269,2024-11-25
548,4449,966,2,343,05/12/2024
549,5787,828,10,99,2024-08-22
550,7901,680,1,190,23/07/2023
551,2109,394,14,145,03/07/2023
552,3733,952,4,447,2023-06-15
553,9191,514,19,347,2023-06-25
554,5769,153,4,313,2023-08-13
555,9566,663,,482,24/05/2024
556,600,323,11,157,09/11/2024
557,7847,442,4,410,2023-12-26
558,5862,833,13,162,22/01/2024
559,38,154,9,65,2024-01-28
560,872,727,17,256,03/01/2024
561,380,114,13,185,2024-11-16
562,4380,865,18,-10,2024-05-14
563,1157,607,3,468,02/09/2024
564,6939,229,8,363,2024-09-08
565,9153,612,15,203,03/03/2023
566,5634,790,10,477,2023-01-05
567,8212,598,4,424,02/12/2024
568,1022,444,13,391,2024-07-06
569,746,114,5,430,2023-09-23
570,1219,879,19,201,2023-03-08
571,4952,231,17,252,02/10/2023
572,7914,835,4,357,2024-03-02
573,6257,974,8,384,2023-02-04
574,7076,54,16,119,08/05/2024
575,4195,822,7,432,13/06/2024
576,5695,765,6,203,24/10/2023
577,3629,126,3,184,2023-08-23
578,9555,973,10,430,2023-02-11
579,3968,667,19,85,2024-03-12
580,2137,870,9,259,2023-10-02
581,6175,207,16,250,26/05/2023
582,5209,218,17,383,2023-08-06
583,36,107,15,212,2024-04-19
584,8494,620,2,248,2023-07-10
585,1408,508,17,315,2023-04-29
586,8920,637,4,286,13/09/2024
587,7150,506,18,406,2023-07-04
588,2670,569,3,193,25/11/2023
589,9828,231,4,232,2023-09-27
590,8397,223,8,449,2023-07-17
591,8727,706,3,465,2024-11-13
592,4065,973,8,no aplica,2023-07-25
593,7933,986,13,135,28/02/2023
594,4942,687,1,259,2024-08-22
595,9551,834,6,445,06/08/2024
596,3577,740,15,239,2024-11-25
597,1398,753,10,214,21/04/2023
598,9483,909,20,80,05/08/2023
599,1001,284,3,117,25/10/2024
600,3135,435,17,241,2024-02-29
601,7502,763,6,203,2023-07-08
602,9173,179,5,277,13/06/2023
603,8106,245,14,382,2023-02-10
604,6553,280,14,347,2024-02-16
605,519,133,8,484,20/11/2024
606,908,717,2,486,2024-07-16
607,7742,805,2,485,19/09/2024
608,1011,866,19,414,2024-02-03
609,2501,357,20,449,21/01/2024
610,6284,658,9,93,16/03/2023
611,2675,447,6,272,2023-10-05
612,5181,927,20,111,2024-08-09
613,7359,466,14,271,2024-09-16
614,5208,58,10,no aplica,2023-09-06
615,1503,263,8,477,07/04/2023
616,7121,2,9,477,24/10/2023
617,6126,485,8,153,2023-11-20
618,5406,42,6,366,2024-12-26
619,7883,700,7,458,25/10/2024
620,7729,917,6,152,2023-08-17
621,3248,377,15,264,04/12/2023
622,7319,423,20,280,2023-06-30
623,2518,110,17,437,10/03/2023
624,3456,884,,61,24/03/2023
625,5933,9,11,117,31/08/2023
626,6172,380,,260,19/03/2024
627,5657,315,11,322,2023-05-02
628,6046,8,2,105,2024-10-28
629,3836,270,11,224,18/01/2024
630,287,521,12,225,2024-02-27
631,6309,73,,285,2024-08-31
632,1394,827,11,75,2023-07-04
633,7303,243,14,304,11/11/2024
634,1761,241,3,189,13/04/2024
635,2603,496,4,148,2024-03-12
636,2951,844,,126,15/12/2023
637,9261,831,10,297,2023-11-24
638,5582,425,7,233,08/07/2024
639,7302,217,20,64,2023-01-06
640,5761,538,4,90,08/10/2024
641,8752,817,18,433,18/01/2023
642,9038,958,10,152,25/11/2024
643,2122,806,14,260,2023-04-17
644,9482,348,11,no aplica,2023-04-01
645,2991,390,20,262,07/11/2023
646,5468,860,13,299,2024-09-22
647,4407,492,10,448,2023-08-06
648,9451,904,1,154,13/07/2024
649,9327,549,18,80,19/06/2024
650,422,892,6,406,2024-02-13
651,826,503,3,329,24/09/2024
652,6623,290,13,328,05/03/2024
653,1445,55,5,87,09/02/2023
654,4258,250,4,92,14/08/2023
655,2346,392,6,76,26/02/2024
656,2875,683,14,253,29/03/2023
657,6916,150,12,85,2024-01-02
658,5603,342,6,194,28/12/2024
659,9148,710,8,325,07/09/2023
660,6600,335,,411,05/10/2023
661,3558,873,18,88,19/06/2024
662,7009,42,3,367,2023-12-19
663,3880,861,4,214,09/12/2024
664,8753,530,8,440,28/05/2024
665,2768,251,18,356,2023-08-31
666,9454,382,7,62,24/11/2023
667,2576,948,11,115,04/06/2023
668,9244,737,11,441,2024-07-06
669,3701,777,7,346,2023-11-01
670,5365,190,2,123,2024-08-20
671,2226,996,18,450,14/08/2024
672,6569,276,,263,2024-08-28
673,9870,114,8,68,24/07/2023
674,939,546,8,232,17/02/2024
675,8908,112,13,419,2024-05-13
676,6865,531,2,349,2023-04-06
677,4586,364,3,86,2024-09-02
678,3227,421,11,428,2024-04-19
679,7590,893,16,196,16/05/2024
680,911,877,13,104,08/07/2023
681,2306,901,16,198,11/01/2024
682,6065,660,2,132,12/11/2024
683,4021,493,2,109,09/12/2023
684,5599,900,2,no aplica,23/04/2023
685,1559,752,19,406,26/01/2023
686,1970,504,9,414,2024-01-24
687,9833,66,8,175,2024-12-13
688,2014,956,18,175,2024-08-19
689,6333,134,8,111,2024-11-09
690,4019,270,11,418,2024-05-30
691,5382,177,18,306,16/02/2023
692,5011,564,10,-45,08/12/2024
693,4007,40,15,90,2024-07-25
694,3159,576,20,340,2023-01-07
695,5173,814,3,477,2023-06-03
696,9545,136,4,446,06/05/2024
697,7444,116,15,294,06/09/2024
698,4127,624,15,91,2023-05-31
699,2161,418,4,107,2023-05-29
700,3639,328,15,321,2024-10-17
701,5900,714,20,466,31/08/2023
702,3385,17,10,403,19/03/2023
703,2975,597,18,327,2023-04-04
704,7821,889,18,58,2024-12-08
705,1758,238,16,443,10/05/2024
706,3946,46,3,433,2024-06-04
707,9629,3,9,166,15/11/2024
708,7623,288,4,314,13/04/2024
709,6601,778,16,321,2024-01-01
710,4978,248,,428,24/01/2023
711,1732,723,15,492,17/02/2023
712,2445,675,14,215,04/02/2024
713,1641,591,15,448,22/10/2024
714,4862,819,8,166,26/05/2024
715,8281,381,5,327,2023-04-19
716,8004,942,1,84,11/07/2023
717,599,299,3,288,2023-10-04
718,1433,562,10,357,29/05/2023
719,9532,79,5,300,2023-09-28
720,9671,210,1,248,09/08/2024
721,3460,708,4,193,06/11/2024
722,415,899,20,255,2024-09-15
723,3188,183,11,488,26/03/2024
724,3194,203,10,421,02/07/2024
725,1128,182,15,61,22/03/2024
726,6990,505,15,461,2024-09-09
727,7962,511,1,-94,2023-09-02
728,22,44,7,168,2024-06-30
729,174,376,9,270,2024-05-29
730,165,131,7,465,2024-11-23
731,2185,823,11,405,2024-08-07
732,9220,742,16,90,2023-06-30
733,1104,56,9,366,2023-11-08
734,6183,136,1,385,05/08/2024
735,9390,366,15,349,20/01/2024
736,6591,249,3,76,18/11/2024
737,2909,480,14,296,2023-03-18
738,41,604,4,273,2023-03-20
739,7750,842,20,179,15/07/2023
740,4756,697,13,98,2024-06-26
741,901,197,1,126,2023-06-30
742,800,711,2,341,2024-03-13
743,6868,75,8,329,2024-08-05
744,3235,642,4,274,2023-08-20
745,5929,882,1,493,2023-01-10
746,7030,404,,462,2023-01-24
747,7297,402,3,168,2024-05-11
748,5613,853,1,82,2024-08-30
749,8478,997,16,346,03/12/2023
750,5104,356,16,64,03/02/2024
751,7919,517,11,272,30/05/2024
752,6807,101,,142,2024-10-18
753,8511,530,8,no aplica,30/07/2023
754,8785,298,10,250,2024-12-16
755,6076,442,8,236,14/05/2023
756,3867,548,10,444,22/08/2023
757,1949,385,3,379,26/05/2024
758,7776,809,1,403,07/03/2023
759,7673,191,20,79,2024-08-07
760,7161,182,16,no aplica,2024-08-15
761,1469,574,6,380,2023-09-21
762,2834,330,1,99,01/09/2024
763,7285,665,7,65,2024-11-10
764,8265,81,3,176,23/03/2023
765,6987,254,8,390,2024-07-20
766,5595,874,,222,2024-06-22
767,8601,3,20,365,01/07/2023
768,2333,853,9,457,2023-01-26
769,69,624,4,203,2024-09-23
770,5991,479,12,477,2024-12-01
771,7026,446,18,178,26/09/2024
772,206,289,19,-58,2023-06-06
773,4544,566,11,87,21/07/2024
774,8994,456,8,66,2024-05-20
775,6188,636,7,251,2024-12-22
776,8157,375,13,463,14/04/2023
777,2034,868,12,417,05/06/2023
778,4392,49,4,175,30/08/2024
